Sample,X(ms) [09.03.2026 23:32:18 281 UTC],"SP X_2[%QD48]","SP Y_2[%QD52]","SP Z_2[%QD56]","SP X_1[%QD36]","SP Y_1[%QD40]","SP Z_1[%QD44]","Box Weight[%ID32]"
2138,1773099275866.542000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2139,1773099275930.791900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2140,1773099275996.594000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2141,1773099276061.514900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2142,1773099276125.189800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2143,1773099276189.411300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2144,1773099276253.702900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2145,1773099276320.935500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2146,1773099276384.049300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2147,1773099276445.971100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2148,1773099276510.744600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2149,1773099276575.211200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2150,1773099276639.673000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2151,1773099276704.790700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2152,1773099276769.055100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2153,1773099276833.541100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2154,1773099276897.596600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2155,1773099276964.280400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2156,1773099277026.538600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2157,1773099277091.944800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2158,1773099277155.116900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2159,1773099277219.804800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2160,1773099277284.861900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2161,1773099277349.106700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2162,1773099277413.436300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2163,1773099277478.674900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2164,1773099277542.292600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2165,1773099277608.979400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2166,1773099277671.918700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2167,1773099277735.672300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2168,1773099277799.655200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2169,1773099277864.273300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2170,1773099277928.999000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2171,1773099277993.573700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2172,1773099278058.231700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2173,1773099278123.279500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2174,1773099278189.757200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.0184051506221294
2175,1773099278251.684300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2176,1773099278315.766700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2177,1773099278380.239600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2178,1773099278445.187000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2179,1773099278509.399100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2180,1773099278575.745900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2181,1773099278640.005800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2182,1773099278702.398300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2183,1773099278766.505200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2184,1773099278830.835500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2185,1773099278895.565200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2186,1773099278960.287500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2187,1773099279024.801700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2188,1773099279091.774300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2189,1773099279153.817700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2190,1773099279219.053700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2191,1773099279281.855400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2192,1773099279348.297400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2193,1773099279410.956500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.024664307013154
2194,1773099279476.003000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.00183258054312319
2195,1773099279542.277500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2196,1773099279605.437900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2197,1773099279669.442800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2198,1773099279733.425600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2199,1773099279798.209700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2200,1773099279862.462900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2201,1773099279927.486500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2202,1773099279993.926400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2203,1773099280056.376800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2204,1773099280120.956700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2205,1773099280184.795400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2206,1773099280249.068500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2207,1773099280313.653700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2208,1773099280378.505300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2209,1773099280445.343200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2210,1773099280507.763000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2211,1773099280573.239600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.013824462890625
2212,1773099280636.361100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2213,1773099280700.679600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2214,1773099280766.293900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2215,1773099280830.521500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2216,1773099280897.288600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2217,1773099280959.779500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2218,1773099281023.963400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2219,1773099281088.659100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2220,1773099281151.917200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2221,1773099281216.249800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2222,1773099281280.758200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2223,1773099281345.366100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2224,1773099281410.363000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2225,1773099281477.277700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2226,1773099281538.997400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2227,1773099281603.560600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2228,1773099281667.646500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2229,1773099281732.238800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2230,1773099281796.637600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2231,1773099281861.111500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2232,1773099281927.880700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2233,1773099281990.502700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2234,1773099282054.558700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2235,1773099282119.054500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2236,1773099282183.196400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2237,1773099282247.496800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2238,1773099282311.903500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2239,1773099282377.001900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2240,1773099282441.670900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2241,1773099282508.679300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2242,1773099282570.188700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2243,1773099282634.717000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2244,1773099282700.106400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2245,1773099282763.789200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2246,1773099282828.253400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2247,1773099282895.362500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.0150497434660792
2248,1773099282957.459400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.0224426276981831
2249,1773099283022.375700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2250,1773099283085.470200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2251,1773099283149.825200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2252,1773099283214.439600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2253,1773099283278.780600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2254,1773099283344.215000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2255,1773099283408.418100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2256,1773099283475.497900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2257,1773099283540.176600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2258,1773099283603.437600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2259,1773099283667.856700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2260,1773099283730.625700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2261,1773099283796.348700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2262,1773099283860.134200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2263,1773099283926.302900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2264,1773099283988.127900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2265,1773099284052.905600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2266,1773099284116.924700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2267,1773099284181.546100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.0365417487919331
2268,1773099284246.204100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2269,1773099284310.889000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2270,1773099284376.036900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2271,1773099284442.400800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2272,1773099284503.940000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2273,1773099284568.622400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2274,1773099284633.202300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2275,1773099284697.781300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2276,1773099284762.021600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2277,1773099284827.106900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2278,1773099284891.802800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2279,1773099284957.513800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2280,1773099285019.705300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2281,1773099285086.175600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2282,1773099285148.804800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2283,1773099285212.983000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2284,1773099285277.564900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2285,1773099285342.780000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2286,1773099285407.537800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2287,1773099285473.842600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2288,1773099285536.237700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2289,1773099285601.407200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2290,1773099285664.967700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2291,1773099285729.470100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2292,1773099285793.990400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2293,1773099285858.182200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2294,1773099285924.539400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2295,1773099285987.503100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2296,1773099286052.920900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2297,1773099286116.114300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2298,1773099286180.548800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2299,1773099286244.953600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2300,1773099286309.474200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2301,1773099286374.193800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.04278564453125
2302,1773099286441.964700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2303,1773099286503.110200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2304,1773099286567.728800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2305,1773099286631.719300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2306,1773099286696.393000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2307,1773099286761.785200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2308,1773099286825.678400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2309,1773099286892.035500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2310,1773099286954.493400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2311,1773099287018.931400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2312,1773099287083.260500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2313,1773099287147.735900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2314,1773099287212.227100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2315,1773099287277.436500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2316,1773099287343.549200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2317,1773099287405.909300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2318,1773099287470.120900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2319,1773099287534.527700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2320,1773099287599.187500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.0860992446541786
2321,1773099287664.270600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0.081645205616951
2322,1773099287728.092400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2323,1773099287792.442400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2324,1773099287859.602200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2325,1773099287921.440500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2326,1773099287986.112700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2327,1773099288050.233700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2328,1773099288114.625200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2329,1773099288179.307800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2330,1773099288243.670900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2331,1773099288309.852000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2332,1773099288373.106000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2333,1773099288437.096600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2334,1773099288501.786600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2335,1773099288565.814100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2336,1773099288630.450100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2337,1773099288697.156200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2338,1773099288759.242500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2339,1773099288823.725700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,2.29557347297668
2340,1773099288887.939900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,2.53149557113647
2341,1773099288952.422900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,2.65802145004272
2342,1773099289016.617900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2343,1773099289081.118000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2344,1773099289146.116600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2345,1773099289210.842800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2346,1773099289275.093300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2347,1773099289339.790700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2348,1773099289404.486500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2349,1773099289468.220500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2350,1773099289534.226200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2351,1773099289597.892900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2352,1773099289661.719800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2353,1773099289728.067200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2354,1773099289790.631600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2355,1773099289855.404800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2356,1773099289920.174800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2357,1773099289986.740400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2358,1773099290048.929600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2359,1773099290113.598700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2360,1773099290177.489800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2361,1773099290242.138200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2362,1773099290306.407300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2363,1773099290370.900600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,3.99988102912903
2364,1773099290438.102500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,4.00005960464478
2365,1773099290500.483600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2366,1773099290565.161900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2367,1773099290628.787600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2368,1773099290693.472400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2369,1773099290757.919900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2370,1773099290822.235200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2371,1773099290888.134200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2372,1773099290953.993300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2373,1773099291015.773300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2374,1773099291080.552200,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2375,1773099291144.366400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2376,1773099291208.771100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2377,1773099291273.339800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2378,1773099291337.800900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2379,1773099291403.903900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2380,1773099291467.581900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2381,1773099291531.913900,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2382,1773099291595.915000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,4.00150918960571
2383,1773099291660.036700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,3.99955296516418
2384,1773099291724.732700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2385,1773099291790.749300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2386,1773099291853.370700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2387,1773099291920.306600,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2388,1773099291983.323400,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2389,1773099292047.235700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2390,1773099292111.603100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2391,1773099292175.741800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2392,1773099292240.322300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2393,1773099292304.517100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2394,1773099292370.797000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2395,1773099292433.909500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2396,1773099292498.100300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2397,1773099292562.659500,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2398,1773099292627.498000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2399,1773099292694.130700,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2400,1773099292756.799800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,3.34510803222656
2401,1773099292820.498300,2.5,7.5,1,4.19999980926514,6.40000009536743,1,3.97010946273804
2402,1773099292885.478800,2.5,7.5,1,4.19999980926514,6.40000009536743,1,3.63531351089478
2403,1773099292951.244000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,4.06712198257446
2404,1773099293014.295100,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
2405,1773099293079.676000,2.5,7.5,1,4.19999980926514,6.40000009536743,1,0
